title,publishedAt,viewCount,likeCount,commentCount,duration
[N'-11] NCT THE REVIEWERS,2017-10-19T10:00:00Z,79672,7587,128,133
[N’-9] MARK AND HIS BROTHERS,2017-09-29T10:00:03Z,82718,8901,168,112
[N’-8] SPEND A DAY WITH JAEHYUN 재현이의 하루,2017-09-22T10:00:04Z,70172,7950,139,123
[N'-7] TAEIL's NATURAL,2017-09-21T10:00:02Z,67196,7497,134,90
[N'-6] 내 친구의 방은 어디인가 -문태일 편-,2017-09-20T08:00:02Z,74244,6436,109,103
[N'-5] JOHNNY's Communication Center Ep.2,2017-09-19T10:00:00Z,84743,8878,205,275
[N’-4] JOHNNY's Communication Center Ep.1,2017-09-18T10:00:00Z,93258,9925,202,135
[#4Ket] NCT 127_0 Mile #WINWIN,2017-06-30T09:00:06Z,7319,1193,41,209
[#4Ket] NCT 127_0 Mile #TAEYONG,2017-06-30T09:00:06Z,10463,1445,38,207
[#4Ket] NCT 127_0 Mile #HAECHAN,2017-06-30T09:00:04Z,7246,1190,37,206
[#4Ket] NCT 127_0 Mile,2017-06-30T09:00:04Z,17951,2097,43,207
[#4Ket] NCT 127_0 Mile #JOHNNY,2017-06-30T09:00:04Z,5338,998,30,206
[#4Ket] NCT 127_0 Mile #JAEHYUN,2017-06-30T09:00:02Z,9738,1348,20,207
[#4Ket] NCT 127_0 Mile #DOYOUNG,2017-06-30T09:00:01Z,6190,1066,25,206
[#4Ket] NCT 127_0 Mile #MARK,2017-06-30T09:00:00Z,6501,1118,39,207
[#4Ket] NCT 127_0 Mile #TAEIL,2017-06-30T09:00:00Z,6014,1119,25,206
[#4Ket] NCT 127_0 Mile #YUTA,2017-06-30T09:00:00Z,16492,1889,60,207
[#4Ket] NCT 127_Cherry Bomb #DOYOUNG,2017-06-28T23:00:06Z,17832,2141,62,270
[#4Ket] NCT 127_Cherry Bomb #HAECHAN,2017-06-28T23:00:04Z,51429,4249,92,270
[#4Ket] NCT 127_Cherry Bomb #JAEHYUN,2017-06-28T23:00:04Z,187340,12032,169,270
[#4Ket] NCT 127_Cherry Bomb #MARK,2017-06-28T23:00:04Z,35362,3143,60,270
[#4Ket] NCT 127_Cherry Bomb #JOHNNY,2017-06-28T23:00:01Z,19431,2013,68,270
[#4Ket] NCT 127_Cherry Bomb #WINWIN,2017-06-28T23:00:01Z,22803,2656,88,270
[#4Ket] NCT 127_Cherry Bomb,2017-06-28T23:00:00Z,38121,3997,88,270
[#4Ket] NCT 127_Cherry Bomb #TAEIL,2017-06-28T23:00:00Z,22189,2840,115,270
[#4Ket] NCT 127_Cherry Bomb #TAEYONG,2017-06-28T23:00:00Z,50155,5466,139,270
[#4Ket] NCT 127_Cherry Bomb #YUTA,2017-06-28T23:00:00Z,105473,8446,187,270
